gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,MonthlyCharges,Churn,gender_enc,Dependents_enc,PhoneService_enc,MultipleLines_enc,InternetService_enc,Churn_enc,Contract_One year,Contract_Two year,tenure_scaled,MonthlyCharges_scaled
Male,0,Yes,28,Yes,No,DSL,20,No,1,1,1,0,0,0,True,False,-0.1779947632379461,-1.4875204687666492
Female,0,No,49,Yes,No,DSL,67,No,0,0,1,0,0,0,False,False,0.6771328748826912,0.07448549848203097
Male,0,No,1,Yes,Yes,Fiber optic,75,Yes,1,0,1,1,1,1,False,False,-1.2774445836787656,0.3403588546094659
Female,0,No,20,Yes,Yes,DSL,81,No,0,0,1,1,0,0,False,True,-0.5037576729981889,0.5397638717050421
Female,0,Yes,53,Yes,Yes,Fiber optic,61,No,0,1,1,1,1,0,False,True,0.8400143297628127,-0.12491951861354524
Male,0,No,67,Yes,No,Fiber optic,69,No,1,0,1,0,1,0,False,False,1.4100994218432374,0.1409538375138897
Male,0,No,11,Yes,No,Fiber optic,74,Yes,1,0,1,0,1,1,False,False,-0.8702409464784621,0.3071246850935365
Female,0,Yes,52,Yes,No,DSL,86,No,0,1,1,0,0,0,False,True,0.7992939660427822,0.7059347192846889
Female,0,No,1,Yes,Yes,DSL,91,Yes,0,0,1,1,0,1,False,False,-1.2774445836787656,0.8721055668643357
Female,0,No,48,Yes,Yes,DSL,56,No,0,0,1,1,0,0,False,False,0.6364125111626608,-0.29109036619319206
Female,0,No,7,Yes,No,DSL,75,Yes,0,0,1,0,0,1,False,True,-1.0331224013585834,0.3403588546094659
Male,0,Yes,7,Yes,Yes,Fiber optic,71,No,1,1,1,1,1,0,False,False,-1.0331224013585834,0.20742217654574843
Female,0,Yes,12,Yes,No,Fiber optic,84,No,0,1,1,0,1,0,False,False,-0.8295205827584317,0.6394663802528302
Male,0,No,40,Yes,No,DSL,25,No,1,0,1,0,0,0,False,True,0.3106496014024181,-1.3213496211870024
Male,0,No,55,Yes,Yes,DSL,78,No,1,0,1,1,0,0,False,True,0.9214550572028734,0.44006136315725397
Female,0,No,20,Yes,Yes,Fiber optic,20,No,0,0,1,1,1,0,False,True,-0.5037576729981889,-1.4875204687666492
Male,0,No,1,No,No,DSL,36,Yes,1,0,0,0,0,1,True,False,-1.2774445836787656,-0.9557737565117794
Female,0,Yes,72,Yes,No,Fiber optic,84,No,0,1,1,0,1,0,False,False,1.6137012404433893,0.6394663802528302
Male,0,No,63,Yes,No,DSL,110,No,1,0,1,0,0,0,False,False,1.247217966963116,1.5035547876669937
Female,0,No,70,No,No,Fiber optic,65,No,0,0,0,0,1,0,False,False,1.5322605130033284,0.008017159450172232
Female,0,No,8,Yes,Yes,DSL,64,No,0,0,1,1,0,0,True,False,-0.9924020376385531,-0.025217010065757134
Female,0,No,1,Yes,No,Fiber optic,46,Yes,0,0,1,0,1,1,False,False,-1.2774445836787656,-0.6234320613524857
Male,0,No,16,Yes,No,DSL,20,No,1,0,1,0,0,0,False,False,-0.6666391278783103,-1.4875204687666492
Female,0,Yes,11,No,Yes,Fiber optic,25,No,0,1,0,1,1,0,True,False,-0.8702409464784621,-1.3213496211870024
Male,0,No,11,Yes,No,Fiber optic,75,Yes,1,0,1,0,1,1,True,False,-0.8702409464784621,0.3403588546094659
Female,0,Yes,41,Yes,No,Fiber optic,88,No,0,1,1,0,1,0,False,False,0.35136996512244845,0.7724030583165477
Male,0,Yes,14,Yes,No,DSL,76,No,1,1,1,0,0,0,False,False,-0.748079855318371,0.37359302412539525
Female,0,No,61,Yes,Yes,DSL,89,No,0,0,1,1,0,0,True,False,1.1657772395230555,0.805637227832477
Female,0,No,20,Yes,No,DSL,89,No,0,0,1,0,0,0,False,False,-0.5037576729981889,0.805637227832477
Female,0,No,47,Yes,No,DSL,106,Yes,0,0,1,0,0,1,False,True,0.5956921474426305,1.3706181096032763
Male,0,Yes,2,Yes,Yes,Fiber optic,60,No,1,1,1,1,1,0,False,True,-1.2367242199587352,-0.15815368812947458
Male,0,Yes,41,Yes,Yes,Fiber optic,60,No,1,1,1,1,1,0,True,False,0.35136996512244845,-0.15815368812947458
Female,0,No,72,Yes,No,DSL,25,No,0,0,1,0,0,0,False,False,1.6137012404433893,-1.3213496211870024
Female,0,Yes,72,Yes,No,DSL,80,No,0,1,1,0,0,0,False,False,1.6137012404433893,0.5065297021891128
Female,0,No,46,Yes,No,DSL,96,No,0,0,1,0,0,0,False,False,0.5549717837226001,1.0382764144439827
Male,0,No,1,Yes,Yes,Fiber optic,20,Yes,1,0,1,1,1,1,False,False,-1.2774445836787656,-1.4875204687666492
Male,0,Yes,29,No,Yes,Fiber optic,45,No,1,1,0,1,1,0,False,False,-0.13727439951791576,-0.6566662308684151
Female,0,No,37,Yes,No,DSL,100,No,0,0,1,0,0,0,False,True,0.18848851024232702,1.1712130925077
Male,0,No,19,Yes,Yes,Fiber optic,62,No,1,0,1,1,1,0,True,False,-0.5444780367182193,-0.09168534909761586
Female,0,Yes,49,Yes,Yes,DSL,78,No,0,1,1,1,0,0,False,True,0.6771328748826912,0.44006136315725397
Male,0,Yes,13,Yes,Yes,DSL,44,No,1,1,1,1,0,0,False,True,-0.7888002190384014,-0.6899004003843444
Female,0,No,22,Yes,No,Fiber optic,50,No,0,0,1,0,1,0,False,False,-0.4223169455581282,-0.49049538328876824
Female,1,No,53,Yes,No,DSL,97,No,0,0,1,0,0,0,False,True,0.8400143297628127,1.071510583959912
Male,0,No,24,Yes,Yes,DSL,50,Yes,1,0,1,1,0,1,False,True,-0.3408762181180675,-0.49049538328876824
Female,0,No,37,Yes,No,Fiber optic,20,No,0,0,1,0,1,0,False,False,0.18848851024232702,-1.4875204687666492
Male,0,Yes,6,Yes,No,DSL,55,Yes,1,1,1,0,0,1,False,True,-1.0738427650786138,-0.32432453570912145
Female,0,No,7,Yes,No,DSL,80,Yes,0,0,1,0,0,1,False,False,-1.0331224013585834,0.5065297021891128
Female,0,Yes,12,Yes,Yes,Fiber optic,20,Yes,0,1,1,1,1,1,False,False,-0.8295205827584317,-1.4875204687666492
Female,0,No,71,Yes,No,Fiber optic,25,No,0,0,1,0,1,0,False,False,1.5729808767233588,-1.3213496211870024
Male,0,Yes,26,Yes,Yes,Fiber optic,82,No,1,1,1,1,1,0,False,False,-0.2594354906780068,0.5729980412209714
Female,0,No,6,Yes,Yes,Fiber optic,46,No,0,0,1,1,1,0,False,False,-1.0738427650786138,-0.6234320613524857
Male,0,No,32,Yes,No,DSL,88,No,1,0,1,0,0,0,False,False,-0.015113308357824713,0.7724030583165477
Female,0,No,47,Yes,No,DSL,59,No,0,0,1,0,0,0,False,False,0.5956921474426305,-0.19138785764540397
Female,0,Yes,31,Yes,No,DSL,21,No,0,1,1,0,0,0,False,False,-0.055833672077855064,-1.45428629925072
Female,0,Yes,52,Yes,No,DSL,84,No,0,1,1,0,0,0,False,False,0.7992939660427822,0.6394663802528302
Female,0,No,60,No,No,DSL,61,No,0,0,0,0,0,0,False,False,1.125056875803025,-0.12491951861354524
Female,0,No,48,Yes,Yes,DSL,66,No,0,0,1,1,0,0,False,False,0.6364125111626608,0.0412513289661016
Male,0,No,45,Yes,Yes,DSL,19,No,1,0,1,1,0,0,False,False,0.5142514200025698,-1.5207546382825785
Female,0,No,39,Yes,No,Fiber optic,80,Yes,0,0,1,0,1,1,False,False,0.26992923768238775,0.5065297021891128
Female,1,No,1,Yes,Yes,Fiber optic,86,Yes,0,0,1,1,1,1,True,False,-1.2774445836787656,0.7059347192846889
Male,0,No,1,Yes,No,DSL,70,Yes,1,0,1,0,0,1,False,False,-1.2774445836787656,0.17418800702981907
Female,0,No,6,Yes,No,Fiber optic,79,Yes,0,0,1,0,1,1,False,False,-1.0738427650786138,0.47329553267318336
Male,0,No,9,Yes,No,Fiber optic,76,No,1,0,1,0,1,0,False,False,-0.9516816739185228,0.37359302412539525
Male,0,Yes,72,Yes,No,DSL,114,No,1,1,1,0,0,0,False,False,1.6137012404433893,1.6364914657307112
Male,1,No,71,No,Yes,Fiber optic,52,No,1,0,0,1,1,0,False,False,1.5729808767233588,-0.4240270442569095
Male,0,Yes,71,Yes,No,DSL,20,No,1,1,1,0,0,0,True,False,1.5729808767233588,-1.4875204687666492
Female,0,No,64,Yes,No,Fiber optic,95,No,0,0,1,0,1,0,True,False,1.2879383306831464,1.0050422449280532
Female,0,Yes,28,Yes,No,Fiber optic,20,No,0,1,1,0,1,0,False,False,-0.1779947632379461,-1.4875204687666492
Female,0,Yes,70,Yes,No,DSL,115,No,0,1,1,0,0,0,False,False,1.5322605130033284,1.6697256352466405
Male,1,No,39,Yes,No,DSL,96,Yes,1,0,1,0,0,1,False,False,0.26992923768238775,1.0382764144439827
Female,0,Yes,16,Yes,No,Fiber optic,20,No,0,1,1,0,1,0,False,True,-0.6666391278783103,-1.4875204687666492
Male,1,No,66,Yes,Yes,Fiber optic,111,Yes,1,0,1,1,1,1,False,False,1.369379058123207,1.536788957182923
Female,1,No,21,Yes,Yes,DSL,95,No,0,0,1,1,0,0,False,False,-0.46303730927815856,1.0050422449280532
Female,0,No,44,Yes,No,Fiber optic,85,Yes,0,0,1,0,1,1,False,False,0.47353105628253944,0.6727005497687596
Female,1,No,54,Yes,No,DSL,99,No,0,0,1,0,0,0,True,False,0.880734693482843,1.1379789229917707
Male,0,No,4,Yes,Yes,Fiber optic,57,No,1,0,1,1,1,0,False,False,-1.1552834925186746,-0.2578561966772627
Female,1,No,60,Yes,No,Fiber optic,110,No,0,0,1,0,1,0,False,False,1.125056875803025,1.5035547876669937
Male,0,No,26,Yes,No,DSL,92,No,1,0,1,0,0,0,False,True,-0.2594354906780068,0.9053397363802651
Female,0,Yes,24,Yes,Yes,Fiber optic,79,No,0,1,1,1,1,0,False,False,-0.3408762181180675,0.47329553267318336
Male,0,Yes,53,Yes,Yes,DSL,19,No,1,1,1,1,0,0,False,True,0.8400143297628127,-1.5207546382825785
Female,0,Yes,46,Yes,Yes,Fiber optic,19,No,0,1,1,1,1,0,False,False,0.5549717837226001,-1.5207546382825785
Female,0,Yes,56,Yes,No,DSL,89,No,0,1,1,0,0,0,False,True,0.9621754209229036,0.805637227832477
Female,0,No,7,Yes,Yes,Fiber optic,59,No,0,0,1,1,1,0,False,False,-1.0331224013585834,-0.19138785764540397
Female,0,No,1,Yes,Yes,DSL,86,Yes,0,0,1,1,0,1,True,False,-1.2774445836787656,0.7059347192846889
Male,0,No,1,Yes,No,DSL,46,No,1,0,1,0,0,0,False,False,-1.2774445836787656,-0.6234320613524857
Male,0,No,60,Yes,No,Fiber optic,20,No,1,0,1,0,1,0,False,False,1.125056875803025,-1.4875204687666492
Male,0,No,61,Yes,Yes,Fiber optic,21,No,1,0,1,1,1,0,False,True,1.1657772395230555,-1.45428629925072
Female,0,No,42,No,No,Fiber optic,34,Yes,0,0,0,0,1,1,False,False,0.3920903288424788,-1.0222420955436382
Male,0,No,27,Yes,No,Fiber optic,20,No,1,0,1,0,1,0,False,False,-0.21871512695797646,-1.4875204687666492
Female,0,Yes,9,Yes,Yes,Fiber optic,85,Yes,0,1,1,1,1,1,True,False,-0.9516816739185228,0.6727005497687596
Female,0,No,72,Yes,No,DSL,20,No,0,0,1,0,0,0,False,True,1.6137012404433893,-1.4875204687666492
Female,0,No,23,Yes,No,DSL,20,No,0,0,1,0,0,0,True,False,-0.38159658183809786,-1.4875204687666492
Female,1,No,47,Yes,No,Fiber optic,95,Yes,0,0,1,0,1,1,False,False,0.5956921474426305,1.0050422449280532
Female,1,No,54,Yes,Yes,Fiber optic,19,No,0,0,1,1,1,0,False,False,0.880734693482843,-1.5207546382825785
Male,1,No,2,Yes,Yes,DSL,96,No,1,0,1,1,0,0,True,False,-1.2367242199587352,1.0382764144439827
Male,0,No,38,No,No,DSL,60,No,1,0,0,0,0,0,False,True,0.22920887396235737,-0.15815368812947458
Female,1,No,47,Yes,No,DSL,100,No,0,0,1,0,0,0,False,False,0.5956921474426305,1.1712130925077
Male,0,No,22,Yes,No,DSL,56,No,1,0,1,0,0,0,True,False,-0.4223169455581282,-0.29109036619319206
Male,0,No,2,Yes,No,DSL,91,No,1,0,1,0,0,0,False,True,-1.2367242199587352,0.8721055668643357
Female,0,Yes,72,Yes,Yes,Fiber optic,79,No,0,1,1,1,1,0,False,False,1.6137012404433893,0.47329553267318336
Male,1,No,58,No,No,Fiber optic,45,Yes,1,0,0,0,1,1,False,False,1.0436161483629645,-0.6566662308684151
Male,0,Yes,69,Yes,No,Fiber optic,79,No,1,1,1,0,1,0,False,False,1.4915401492832983,0.47329553267318336
Male,0,No,18,Yes,No,DSL,70,No,1,0,1,0,0,0,False,False,-0.5851984004382496,0.17418800702981907
Female,0,Yes,55,Yes,Yes,Fiber optic,20,No,0,1,1,1,1,0,False,False,0.9214550572028734,-1.4875204687666492
Female,0,No,46,Yes,No,DSL,101,No,0,0,1,0,0,0,False,True,0.5549717837226001,1.2044472620236295
Male,0,No,5,Yes,No,DSL,19,No,1,0,1,0,0,0,True,False,-1.1145631287986442,-1.5207546382825785
Female,0,No,4,No,Yes,Fiber optic,34,Yes,0,0,0,1,1,1,True,False,-1.1552834925186746,-1.0222420955436382
Male,1,No,5,Yes,Yes,Fiber optic,90,Yes,1,0,1,1,1,1,False,False,-1.1145631287986442,0.8388713973484064
Female,0,Yes,65,Yes,Yes,Fiber optic,61,No,0,1,1,1,1,0,False,False,1.3286586944031769,-0.12491951861354524
Male,0,No,35,Yes,Yes,DSL,21,No,1,0,1,1,0,0,True,False,0.10704778280226633,-1.45428629925072
Female,1,No,45,Yes,Yes,Fiber optic,97,No,0,0,1,1,1,0,False,True,0.5142514200025698,1.071510583959912
Female,0,No,2,Yes,Yes,DSL,20,No,0,0,1,1,0,0,False,True,-1.2367242199587352,-1.4875204687666492
Female,0,Yes,22,Yes,No,Fiber optic,80,No,0,1,1,0,1,0,False,False,-0.4223169455581282,0.5065297021891128
Male,0,Yes,70,Yes,Yes,Fiber optic,69,No,1,1,1,1,1,0,False,False,1.5322605130033284,0.1409538375138897
Female,0,Yes,30,Yes,No,DSL,66,No,0,1,1,0,0,0,False,False,-0.0965540357978854,0.0412513289661016
Male,0,No,61,Yes,Yes,DSL,108,No,1,0,1,1,0,0,False,True,1.1657772395230555,1.437086448635135
Female,0,No,29,Yes,Yes,DSL,20,No,0,0,1,1,0,0,False,False,-0.13727439951791576,-1.4875204687666492
Male,0,No,61,Yes,No,DSL,106,Yes,1,0,1,0,0,1,True,False,1.1657772395230555,1.3706181096032763
Male,0,Yes,25,Yes,No,DSL,90,Yes,1,1,1,0,0,1,True,False,-0.30015585439803716,0.8388713973484064
Male,0,No,71,Yes,Yes,Fiber optic,113,No,1,0,1,1,1,0,False,False,1.5729808767233588,1.6032572962147817
Female,0,No,1,No,No,Fiber optic,35,No,0,0,0,0,1,0,False,False,-1.2774445836787656,-0.9890079260277087
Female,0,Yes,62,Yes,No,DSL,70,No,0,1,1,0,0,0,False,True,1.2064976032430856,0.17418800702981907
Male,0,No,64,Yes,No,DSL,74,No,1,0,1,0,0,0,False,False,1.2879383306831464,0.3071246850935365
Female,0,Yes,64,Yes,No,Fiber optic,91,No,0,1,1,0,1,0,True,False,1.2879383306831464,0.8721055668643357
Male,1,No,29,Yes,Yes,DSL,84,No,1,0,1,1,0,0,False,True,-0.13727439951791576,0.6394663802528302
Female,0,No,2,Yes,No,DSL,71,Yes,0,0,1,0,0,1,True,False,-1.2367242199587352,0.20742217654574843
Male,0,No,1,Yes,No,Fiber optic,20,No,1,0,1,0,1,0,False,False,-1.2774445836787656,-1.4875204687666492
Male,0,No,1,Yes,Yes,Fiber optic,51,Yes,1,0,1,1,1,1,False,False,-1.2774445836787656,-0.4572612137728389
Female,0,Yes,45,Yes,No,DSL,25,No,0,1,1,0,0,0,False,False,0.5142514200025698,-1.3213496211870024
Male,0,No,66,Yes,No,Fiber optic,114,No,1,0,1,0,1,0,False,False,1.369379058123207,1.6364914657307112
Female,0,No,54,Yes,Yes,DSL,107,Yes,0,0,1,1,0,1,False,False,0.880734693482843,1.4038522791192056
Female,0,Yes,70,Yes,Yes,Fiber optic,80,No,0,1,1,1,1,0,False,True,1.5322605130033284,0.5065297021891128
Male,1,No,37,Yes,No,DSL,92,Yes,1,0,1,0,0,1,False,False,0.18848851024232702,0.9053397363802651
Male,1,No,3,Yes,Yes,Fiber optic,80,Yes,1,0,1,1,1,1,True,False,-1.1960038562387048,0.5065297021891128
Male,0,Yes,23,Yes,No,DSL,55,No,1,1,1,0,0,0,False,False,-0.38159658183809786,-0.32432453570912145
Female,1,No,60,Yes,No,Fiber optic,100,No,0,0,1,0,1,0,False,True,1.125056875803025,1.1712130925077
Female,0,No,35,No,No,DSL,33,No,0,0,0,0,0,0,True,False,0.10704778280226633,-1.0554762650595675
Female,0,Yes,27,Yes,No,DSL,74,No,0,1,1,0,0,0,False,True,-0.21871512695797646,0.3071246850935365
Female,0,Yes,24,No,No,Fiber optic,52,No,0,1,0,0,1,0,False,False,-0.3408762181180675,-0.4240270442569095
Female,1,No,2,Yes,No,Fiber optic,94,Yes,0,0,1,0,1,1,False,False,-1.2367242199587352,0.9718080754121239
Male,0,No,67,Yes,No,DSL,91,Yes,1,0,1,0,0,1,False,False,1.4100994218432374,0.8721055668643357
Male,0,No,2,Yes,No,DSL,48,Yes,1,0,1,0,0,1,False,False,-1.2367242199587352,-0.556963722320627
Female,0,No,1,Yes,Yes,Fiber optic,20,Yes,0,0,1,1,1,1,True,False,-1.2774445836787656,-1.4875204687666492
Female,0,Yes,1,Yes,Yes,Fiber optic,79,Yes,0,1,1,1,1,1,False,True,-1.2774445836787656,0.47329553267318336
Female,0,No,14,Yes,No,DSL,54,No,0,0,1,0,0,0,True,False,-0.748079855318371,-0.3575587052250508
Male,1,No,38,Yes,Yes,Fiber optic,95,No,1,0,1,1,1,0,False,False,0.22920887396235737,1.0050422449280532
Female,0,No,1,Yes,No,DSL,70,Yes,0,0,1,0,0,1,False,True,-1.2774445836787656,0.17418800702981907
Female,0,No,2,Yes,Yes,Fiber optic,70,No,0,0,1,1,1,0,True,False,-1.2367242199587352,0.17418800702981907
Female,0,No,12,Yes,No,Fiber optic,79,Yes,0,0,1,0,1,1,False,False,-0.8295205827584317,0.47329553267318336
Male,0,Yes,31,Yes,Yes,DSL,98,No,1,1,1,1,0,0,True,False,-0.055833672077855064,1.1047447534758412
Male,0,Yes,35,Yes,No,DSL,72,No,1,1,1,0,0,0,False,False,0.10704778280226633,0.2406563460616778
Male,1,No,72,Yes,Yes,Fiber optic,110,No,1,0,1,1,1,0,False,False,1.6137012404433893,1.5035547876669937
Female,0,Yes,8,Yes,Yes,DSL,94,Yes,0,1,1,1,0,1,False,True,-0.9924020376385531,0.9718080754121239
Male,0,No,10,Yes,Yes,Fiber optic,98,Yes,1,0,1,1,1,1,True,False,-0.9109613101984924,1.1047447534758412
Female,1,No,5,Yes,No,Fiber optic,69,Yes,0,0,1,0,1,1,True,False,-1.1145631287986442,0.1409538375138897
Male,0,Yes,63,Yes,No,DSL,84,No,1,1,1,0,0,0,False,False,1.247217966963116,0.6394663802528302
Female,0,No,71,Yes,No,DSL,26,No,0,0,1,0,0,0,False,True,1.5729808767233588,-1.288115451671073
Female,1,No,46,Yes,Yes,Fiber optic,104,No,0,0,1,1,1,0,False,False,0.5549717837226001,1.3041497705714176
Female,0,Yes,52,Yes,Yes,Fiber optic,23,No,0,1,1,1,1,0,False,True,0.7992939660427822,-1.3878179602188612
Male,0,No,1,Yes,No,DSL,46,Yes,1,0,1,0,0,1,False,False,-1.2774445836787656,-0.6234320613524857
Male,0,No,1,Yes,Yes,Fiber optic,80,Yes,1,0,1,1,1,1,False,False,-1.2774445836787656,0.5065297021891128
Female,0,No,72,Yes,No,DSL,113,No,0,0,1,0,0,0,True,False,1.6137012404433893,1.6032572962147817
Female,0,No,3,Yes,Yes,Fiber optic,84,Yes,0,0,1,1,1,1,False,False,-1.1960038562387048,0.6394663802528302
Male,0,No,28,Yes,No,DSL,61,No,1,0,1,0,0,0,False,False,-0.1779947632379461,-0.12491951861354524
Female,0,Yes,39,Yes,Yes,Fiber optic,51,No,0,1,1,1,1,0,False,False,0.26992923768238775,-0.4572612137728389
Female,0,No,33,Yes,Yes,DSL,26,No,0,0,1,1,0,0,False,False,0.025607055362205634,-1.288115451671073
Female,0,No,12,No,No,DSL,61,No,0,0,0,0,0,0,False,False,-0.8295205827584317,-0.12491951861354524
Male,0,Yes,1,Yes,No,DSL,74,Yes,1,1,1,0,0,1,False,False,-1.2774445836787656,0.3071246850935365
Male,0,No,6,Yes,Yes,Fiber optic,79,No,1,0,1,1,1,0,False,False,-1.0738427650786138,0.47329553267318336
Male,0,No,3,Yes,Yes,DSL,86,No,1,0,1,1,0,0,False,True,-1.1960038562387048,0.7059347192846889
Male,0,No,4,Yes,Yes,Fiber optic,88,Yes,1,0,1,1,1,1,False,False,-1.1552834925186746,0.7724030583165477
Male,0,Yes,34,Yes,No,Fiber optic,90,No,1,1,1,0,1,0,False,False,0.06632741908223598,0.8388713973484064
Male,0,No,1,Yes,No,DSL,20,No,1,0,1,0,0,0,False,False,-1.2774445836787656,-1.4875204687666492
Female,1,No,15,Yes,No,DSL,96,Yes,0,0,1,0,0,1,True,False,-0.7073594915983407,1.0382764144439827
Male,0,Yes,1,No,No,DSL,25,Yes,1,1,0,0,0,1,True,False,-1.2774445836787656,-1.3213496211870024
Female,0,No,3,Yes,No,DSL,51,Yes,0,0,1,0,0,1,True,False,-1.1960038562387048,-0.4572612137728389
Male,0,No,1,Yes,Yes,Fiber optic,20,Yes,1,0,1,1,1,1,False,False,-1.2774445836787656,-1.4875204687666492
Female,0,No,3,Yes,No,DSL,20,No,0,0,1,0,0,0,True,False,-1.1960038562387048,-1.4875204687666492
Female,0,Yes,30,Yes,No,DSL,81,No,0,1,1,0,0,0,False,True,-0.0965540357978854,0.5397638717050421
Female,0,No,5,Yes,No,DSL,54,Yes,0,0,1,0,0,1,False,True,-1.1145631287986442,-0.3575587052250508
Male,1,No,68,Yes,Yes,Fiber optic,20,No,1,0,1,1,1,0,True,False,1.4508197855632678,-1.4875204687666492
Female,0,No,1,Yes,No,Fiber optic,20,No,0,0,1,0,1,0,False,False,-1.2774445836787656,-1.4875204687666492
Female,0,No,5,Yes,No,DSL,80,Yes,0,0,1,0,0,1,False,False,-1.1145631287986442,0.5065297021891128
Female,0,No,1,Yes,No,DSL,71,Yes,0,0,1,0,0,1,False,False,-1.2774445836787656,0.20742217654574843
Male,0,Yes,13,Yes,Yes,Fiber optic,20,No,1,1,1,1,1,0,False,False,-0.7888002190384014,-1.4875204687666492
Female,0,No,35,Yes,Yes,DSL,80,No,0,0,1,1,0,0,True,False,0.10704778280226633,0.5065297021891128
Male,0,Yes,4,Yes,Yes,Fiber optic,70,No,1,1,1,1,1,0,False,False,-1.1552834925186746,0.17418800702981907
Male,0,No,9,No,Yes,Fiber optic,25,No,1,0,0,1,1,0,False,False,-0.9516816739185228,-1.3213496211870024
Female,1,No,45,Yes,No,Fiber optic,86,No,0,0,1,0,1,0,False,False,0.5142514200025698,0.7059347192846889
Female,0,No,21,No,No,Fiber optic,28,No,0,0,0,0,1,0,False,False,-0.46303730927815856,-1.2216471126392143
Female,0,No,26,Yes,Yes,Fiber optic,89,Yes,0,0,1,1,1,1,False,True,-0.2594354906780068,0.805637227832477
Female,0,No,1,Yes,Yes,DSL,85,Yes,0,0,1,1,0,1,False,True,-1.2774445836787656,0.6727005497687596
Female,1,No,2,Yes,No,Fiber optic,89,Yes,0,0,1,0,1,1,False,False,-1.2367242199587352,0.805637227832477
Female,0,No,11,Yes,No,Fiber optic,70,No,0,0,1,0,1,0,False,False,-0.8702409464784621,0.17418800702981907
Female,0,No,59,Yes,Yes,DSL,109,No,0,0,1,1,0,0,False,False,1.0843365120829946,1.4703206181510644
Female,0,No,31,Yes,No,Fiber optic,84,No,0,0,1,0,1,0,False,False,-0.055833672077855064,0.6394663802528302
Female,0,Yes,54,Yes,Yes,Fiber optic,25,No,0,1,1,1,1,0,True,False,0.880734693482843,-1.3213496211870024
Female,0,Yes,16,Yes,Yes,DSL,19,No,0,1,1,1,0,0,True,False,-0.6666391278783103,-1.5207546382825785
Male,1,No,9,Yes,No,DSL,55,Yes,1,0,1,0,0,1,False,False,-0.9516816739185228,-0.32432453570912145
Female,0,No,21,Yes,Yes,DSL,97,Yes,0,0,1,1,0,1,False,False,-0.46303730927815856,1.071510583959912
Male,0,No,1,Yes,Yes,Fiber optic,21,No,1,0,1,1,1,0,True,False,-1.2774445836787656,-1.45428629925072
Female,0,No,23,Yes,Yes,Fiber optic,54,No,0,0,1,1,1,0,False,False,-0.38159658183809786,-0.3575587052250508
Male,1,No,7,Yes,Yes,Fiber optic,74,Yes,1,0,1,1,1,1,False,False,-1.0331224013585834,0.3071246850935365
Male,0,No,21,Yes,Yes,DSL,104,No,1,0,1,1,0,0,True,False,-0.46303730927815856,1.3041497705714176
Female,0,No,65,Yes,No,DSL,108,No,0,0,1,0,0,0,False,False,1.3286586944031769,1.437086448635135
Male,0,No,4,No,No,DSL,45,Yes,1,0,0,0,0,1,False,True,-1.1552834925186746,-0.6566662308684151
Male,0,Yes,72,Yes,No,DSL,112,No,1,1,1,0,0,0,False,False,1.6137012404433893,1.5700231266988525
Male,1,No,68,No,No,DSL,42,No,1,0,0,0,0,0,False,False,1.4508197855632678,-0.7563687394162032
Female,0,Yes,67,Yes,No,DSL,85,No,0,1,1,0,0,0,False,True,1.4100994218432374,0.6727005497687596
Male,0,No,1,Yes,No,DSL,79,Yes,1,0,1,0,0,1,False,False,-1.2774445836787656,0.47329553267318336
Female,0,No,69,Yes,No,DSL,96,No,0,0,1,0,0,0,True,False,1.4915401492832983,1.0382764144439827
Male,0,No,60,Yes,Yes,Fiber optic,90,No,1,0,1,1,1,0,False,True,1.125056875803025,0.8388713973484064
Male,0,No,3,Yes,Yes,Fiber optic,88,Yes,1,0,1,1,1,1,False,False,-1.1960038562387048,0.7724030583165477
Male,0,Yes,63,No,No,DSL,59,No,1,1,0,0,0,0,False,False,1.247217966963116,-0.19138785764540397
Male,0,Yes,71,Yes,Yes,Fiber optic,91,No,1,1,1,1,1,0,False,False,1.5729808767233588,0.8721055668643357
Female,0,No,35,Yes,Yes,Fiber optic,86,Yes,0,0,1,1,1,1,False,False,0.10704778280226633,0.7059347192846889
Female,0,No,34,Yes,Yes,Fiber optic,70,Yes,0,0,1,1,1,1,True,False,0.06632741908223598,0.17418800702981907
Male,0,Yes,53,Yes,Yes,DSL,70,No,1,1,1,1,0,0,False,False,0.8400143297628127,0.17418800702981907
Male,0,No,17,No,No,Fiber optic,34,No,1,0,0,0,1,0,False,False,-0.62591876415828,-1.0222420955436382
Female,0,Yes,1,Yes,Yes,Fiber optic,60,Yes,0,1,1,1,1,1,False,False,-1.2774445836787656,-0.15815368812947458
Male,0,No,56,Yes,No,Fiber optic,81,No,1,0,1,0,1,0,False,False,0.9621754209229036,0.5397638717050421
Male,0,Yes,7,Yes,Yes,DSL,50,Yes,1,1,1,1,0,1,False,True,-1.0331224013585834,-0.49049538328876824
Male,0,No,67,Yes,No,Fiber optic,111,No,1,0,1,0,1,0,False,False,1.4100994218432374,1.536788957182923
Male,0,No,11,Yes,No,Fiber optic,61,No,1,0,1,0,1,0,False,True,-0.8702409464784621,-0.12491951861354524
Male,0,Yes,1,Yes,Yes,DSL,20,No,1,1,1,1,0,0,True,False,-1.2774445836787656,-1.4875204687666492
Male,0,No,2,Yes,No,DSL,25,No,1,0,1,0,0,0,False,False,-1.2367242199587352,-1.3213496211870024
